t_s,frametime_ms,fps
58.3933,17.097,58.49
58.4104,15.046,66.461
58.4255,15.72,63.614
58.4412,17.459,57.278
58.4587,16.708,59.852
58.4754,16.326,61.251
58.4917,14.994,66.694
58.5067,16.581,60.309
58.5233,15.478,64.609
58.5387,16.949,59.0
58.5557,17.1,58.481
58.5728,16.339,61.205
58.5891,15.608,64.071
58.6047,15.825,63.192
58.6206,15.304,65.341
58.6359,16.822,59.444
58.6527,15.509,64.478
58.6682,15.319,65.277
58.6835,16.048,62.314
58.6996,17.736,56.384
58.7173,15.906,62.869
58.7332,16.298,61.359
58.7495,15.469,64.647
58.765,15.507,64.487
58.7805,14.123,70.804
58.7946,15.501,64.511
58.8101,15.993,62.528
58.8261,15.357,65.115
58.8415,16.665,60.007
58.8581,16.378,61.059
58.8745,15.849,63.097
58.8903,13.546,73.823
58.9039,15.156,65.98
58.919,14.894,67.139
58.9339,15.639,63.944
58.9496,14.499,68.97
58.9641,17.373,57.561
58.9815,16.202,61.722
58.9977,15.837,63.143
59.0135,14.827,67.442
59.0283,15.926,62.791
59.0442,17.225,58.056
59.0615,15.735,63.553
59.0772,15.213,65.734
59.0924,15.686,63.751
59.1081,16.3,61.349
59.1244,16.06,62.266
59.1405,15.57,64.228
59.156,16.196,61.743
59.1722,15.532,64.385
59.1878,17.02,58.756
59.2048,17.83,56.085
59.2226,16.198,61.736
59.2388,14.27,70.076
59.2531,17.412,57.432
59.2705,16.939,59.034
59.2874,14.721,67.93
59.3022,15.062,66.393
59.3172,16.551,60.42
59.3338,15.721,63.609
59.3495,14.458,69.164
59.3639,15.484,64.581
59.3794,15.748,63.5
59.3952,16.168,61.849
59.4113,16.512,60.561
59.4279,15.018,66.588
59.4429,15.446,64.742
59.4583,15.401,64.929
59.4737,16.359,61.128
59.4901,16.071,62.223
59.5062,15.188,65.84
59.5213,14.425,69.326
59.5358,15.801,63.289
59.5516,15.274,65.472
59.5668,17.211,58.101
59.5841,16.104,62.096
59.6002,17.681,56.557
59.6178,16.836,59.397
59.6347,15.634,63.962
59.6503,14.133,70.757
59.6644,16.7,59.879
59.6811,14.021,71.321
59.6952,16.82,59.455
59.712,16.491,60.64
59.7285,16.319,61.279
59.7448,15.259,65.537
59.76,16.211,61.687
59.7763,16.939,59.037
59.7932,16.515,60.552
59.8097,15.742,63.524
59.8255,15.846,63.107
59.8413,15.951,62.692
59.8573,16.539,60.464
59.8738,35.253,28.366
59.909,16.642,60.087
59.9257,16.061,62.263
59.9417,15.775,63.391
59.9575,15.532,64.385
59.9731,14.851,67.334
59.9879,15.083,66.299
60.003,15.647,63.911
60.0186,14.62,68.397
60.0333,15.611,64.059
60.0489,14.547,68.743
60.0634,15.791,63.328
60.0792,15.264,65.515
60.0945,16.243,61.564
60.1107,16.366,61.103
60.1271,17.209,58.11
60.1443,16.259,61.503
60.1605,14.604,68.473
60.1752,15.794,63.316
60.1909,16.675,59.97
60.2076,15.291,65.396
60.2229,15.087,66.28
60.238,15.813,63.239
60.2538,15.5,64.518
60.2693,16.209,61.693
60.2855,15.138,66.06
60.3007,16.335,61.22
60.317,16.296,61.364
60.3333,15.724,63.596
60.349,26.174,38.206
60.3752,15.698,63.703
60.3909,14.982,66.748
60.4059,15.342,65.18
60.4212,15.378,65.027
60.4366,15.431,64.804
60.452,15.945,62.716
60.468,16.318,61.283
60.4843,15.565,64.245
60.4998,14.49,69.015
60.5143,14.894,67.14
60.5292,15.669,63.822
60.5449,13.85,72.203
60.5587,15.824,63.196
60.5746,14.026,71.297
60.5886,44.159,22.646
60.6328,15.655,63.878
60.6484,14.578,68.594
60.663,16.799,59.526
60.6798,16.07,62.229
60.6959,14.867,67.264
60.7107,13.992,71.47
60.7247,14.935,66.955
60.7397,15.953,62.683
60.7556,16.577,60.324
60.7722,16.394,60.997
60.7886,15.241,65.611
60.8038,13.886,72.017
60.8177,15.163,65.949
60.8329,14.013,71.364
60.8469,14.836,67.402
60.8617,16.158,61.889
60.8779,14.537,68.791
60.8924,14.683,68.104
60.9071,16.338,61.208
60.9234,17.009,58.791
60.9404,15.709,63.658
60.9562,15.91,62.854
60.9721,16.918,59.11
60.989,16.578,60.322
61.0056,14.17,70.573
61.0197,14.361,69.631
61.0341,13.393,74.666
61.0475,15.192,65.824
61.0627,12.946,77.244
61.0756,15.394,64.959
61.091,15.553,64.296
61.1066,16.015,62.442
61.1226,17.007,58.8
61.1396,16.464,60.739
61.1561,14.985,66.734
61.171,14.781,67.656
61.1858,15.089,66.272
61.2009,15.02,66.576
61.2159,16.72,59.81
61.2326,14.835,67.408
61.2475,14.223,70.307
61.2617,14.828,67.439
61.2765,14.535,68.797
61.2911,15.814,63.236
61.3069,15.022,66.569
61.3219,16.006,62.479
61.3379,16.802,59.516
61.3547,15.11,66.182
61.3698,16.864,59.297
61.3867,15.255,65.55
61.4019,16.451,60.788
61.4184,14.166,70.592
61.4326,16.445,60.808
61.449,15.877,62.984
61.4649,16.658,60.032
61.4815,15.305,65.336
61.4968,15.364,65.089
61.5122,14.998,66.675
61.5272,14.964,66.826
61.5422,15.182,65.866
61.5574,15.99,62.538
61.5733,15.942,62.726
61.5893,15.437,64.78
61.6047,15.521,64.431
61.6202,14.647,68.274
61.6349,15.176,65.894
61.6501,15.548,64.315
61.6656,16.235,61.594
61.6818,15.743,63.521
61.6976,15.107,66.195
61.7127,14.916,67.041
61.7276,15.182,65.867
61.7428,15.713,63.64
61.7585,15.238,65.627
61.7737,16.705,59.861
61.7905,15.025,66.557
61.8055,16.125,62.017
61.8216,15.074,66.339
61.8367,16.903,59.159
61.8536,13.788,72.529
61.8674,16.298,61.356
61.8837,15.366,65.077
61.899,16.073,62.217
61.9151,15.716,63.627
61.9308,15.674,63.802
61.9465,16.289,61.392
61.9628,16.096,62.126
61.9789,15.449,64.73
61.9943,15.298,65.369
62.0096,14.842,67.374
62.0245,15.318,65.282
62.0398,17.201,58.136
62.057,14.341,69.728
62.0713,13.232,75.572
62.0846,15.477,64.614
62.1,13.285,75.272
62.1133,16.284,61.409
62.1296,15.644,63.923
62.1453,15.245,65.593
62.1605,15.641,63.933
62.1761,15.909,62.856
62.192,14.831,67.425
62.2069,15.983,62.568
62.2229,14.098,70.934
62.237,14.626,68.37
62.2516,15.88,62.973
62.2675,14.692,68.066
62.2822,15.761,63.448
62.2979,15.436,64.785
62.3134,16.414,60.923
62.3298,16.08,62.187
62.3458,12.911,77.451
62.3588,15.169,65.922
62.3739,15.579,64.187
62.3895,15.283,65.433
62.4048,16.23,61.614
62.421,15.072,66.349
62.4361,15.596,64.118
62.4517,14.545,68.75
62.4662,14.587,68.554
62.4808,13.998,71.441
62.4948,14.573,68.618
62.5094,16.802,59.516
62.5262,14.44,69.25
62.5406,15.104,66.209
62.5557,14.624,68.383
62.5704,14.116,70.844
62.5845,14.815,67.498
62.5993,16.586,60.29
62.6159,14.753,67.781
62.6306,15.983,62.565
62.6466,14.518,68.88
62.6611,13.967,71.595
62.6751,15.871,63.007
62.691,13.677,73.117
62.7046,15.566,64.243
62.7202,16.892,59.198
62.7371,15.698,63.701
62.7528,16.318,61.284
62.7691,13.737,72.794
62.7829,14.807,67.536
62.7977,14.925,67.002
62.8126,15.876,62.989
62.8285,15.233,65.648
62.8437,15.588,64.152
62.8593,15.672,63.806
62.875,16.119,62.039
62.8911,14.37,69.591
62.9055,15.665,63.836
62.9211,15.39,64.975
62.9365,15.79,63.329
62.9523,14.967,66.812
62.9673,14.987,66.725
62.9823,15.992,62.53
62.9982,14.333,69.767
63.0126,15.636,63.957
63.0282,14.021,71.32
63.0422,14.357,69.651
63.0566,13.931,71.781
63.0705,14.767,67.721
63.0853,14.741,67.838
63.1,15.156,65.983
63.1152,15.307,65.331
63.1305,14.233,70.262
63.1447,15.63,63.981
63.1604,16.33,61.236
63.1767,15.503,64.502
63.1922,15.263,65.518
63.2075,14.829,67.436
63.2223,16.137,61.971
63.2384,15.459,64.687
63.2539,15.293,65.39
63.2692,13.704,72.972
63.2829,15.469,64.645
63.2983,16.313,61.302
63.3147,15.35,65.145
63.33,15.58,64.186
63.3456,15.452,64.715
63.361,14.519,68.875
63.3756,16.633,60.121
63.3922,15.695,63.716
63.4079,15.774,63.394
63.4237,15.398,64.944
63.4391,16.152,61.913
63.4552,14.377,69.554
63.4696,15.231,65.657
63.4848,15.382,65.012
63.5002,16.84,59.384
63.517,15.782,63.364
63.5328,16.143,61.946
63.549,14.996,66.684
63.564,15.986,62.554
63.5799,14.46,69.156
63.5944,17.394,57.49
63.6118,15.613,64.049
63.6274,17.117,58.422
63.6445,15.182,65.868
63.6597,14.452,69.196
63.6742,16.587,60.287
63.6907,17.506,57.123
63.7083,16.327,61.25
63.7246,15.911,62.849
63.7405,16.717,59.82
63.7572,15.99,62.537
63.7732,13.199,75.76
63.7864,17.084,58.533
63.8035,16.47,60.717
63.82,14.809,67.525
63.8348,14.93,66.979
63.8497,16.184,61.789
63.8659,16.808,59.495
63.8827,15.346,65.164
63.898,15.421,64.846
63.9135,13.946,71.707
63.9274,17.175,58.226
63.9446,17.099,58.484
63.9617,14.166,70.594
63.9758,16.268,61.469
63.9921,14.539,68.78
64.0066,15.281,65.439
64.0219,15.784,63.356
64.0377,16.554,60.407
64.0543,14.962,66.838
64.0692,14.641,68.302
64.0839,14.789,67.616
64.0987,15.527,64.406
64.1142,14.854,67.321
64.129,14.219,70.327
64.1433,14.402,69.437
64.1577,17.614,56.774
64.1753,14.443,69.235
64.1897,14.858,67.303
64.2046,15.565,64.245
64.2201,14.917,67.037
64.2351,15.445,64.746
64.2505,17.012,58.781
64.2675,16.151,61.916
64.2837,13.902,71.933
64.2976,15.607,64.075
64.3132,15.541,64.346
64.3287,16.196,61.745
64.3449,16.492,60.636
64.3614,15.382,65.013
64.3768,15.118,66.146
64.3919,15.398,64.945
64.4073,16.194,61.751
64.4235,14.582,68.576
64.4381,16.315,61.292
64.4544,15.946,62.712
64.4703,15.305,65.337
64.4856,13.959,71.636
64.4996,16.285,61.406
64.5159,16.949,58.999
64.5328,16.462,60.745
64.5493,14.439,69.255
64.5637,15.246,65.592
64.579,15.997,62.513
64.595,17.147,58.321
64.6121,13.262,75.405
64.6254,14.363,69.622
64.6398,15.009,66.627
64.6548,16.519,60.536
64.6713,15.732,63.564
64.687,15.929,62.779
64.7029,15.426,64.827
64.7184,15.711,63.649
64.7341,16.07,62.228
64.7501,16.365,61.106
64.7665,16.392,61.006
64.7829,15.914,62.838
64.7988,15.373,65.051
64.8142,15.599,64.106
64.8298,15.052,66.437
64.8448,15.463,64.672
64.8603,16.612,60.197
64.8769,15.193,65.822
64.8921,14.304,69.912
64.9064,16.166,61.857
64.9226,16.962,58.955
64.9395,15.533,64.381
64.9551,15.143,66.039
64.9702,16.63,60.132
64.9868,15.354,65.128
65.0022,16.942,59.026
65.0191,16.068,62.236
65.0352,16.47,60.718
65.0517,17.619,56.755
65.0693,14.45,69.204
65.0837,16.311,61.307
65.1001,15.386,64.992
65.1154,15.45,64.723
65.1309,15.096,66.244
65.146,16.3,61.35
65.1623,17.143,58.333
65.1794,15.838,63.138
65.1953,15.058,66.411
65.2103,14.905,67.091
65.2252,15.454,64.708
65.2407,15.272,65.481
65.256,14.652,68.25
65.2706,16.284,61.409
65.2869,16.05,62.306
65.3029,16.761,59.661
65.3197,16.924,59.088
65.3366,15.305,65.34
65.3519,16.524,60.519
65.3685,15.226,65.678
65.3837,15.917,62.825
65.3996,14.862,67.284
65.4145,16.3,61.351
65.4308,16.643,60.084
65.4474,17.698,56.503
65.4651,16.498,60.615
65.4816,17.06,58.618
65.4987,16.435,60.848
65.5151,15.898,62.903
65.531,17.029,58.722
65.548,15.325,65.253
65.5634,15.804,63.275
65.5792,16.437,60.838
65.5956,15.665,63.837
65.6113,16.872,59.271
65.6281,15.294,65.383
65.6434,14.668,68.177
65.6581,16.421,60.896
65.6745,15.635,63.959
65.6901,32.668,30.611
65.7228,16.744,59.722
65.7396,14.599,68.499
65.7542,16.808,59.495
65.771,16.693,59.905
65.7877,16.607,60.215
65.8043,15.2,65.788
65.8195,13.788,72.529
65.8333,15.284,65.428
65.8485,15.034,66.518
65.8636,16.593,60.265
65.8802,15.789,63.337
65.896,15.884,62.958
65.9118,16.539,60.465
65.9284,16.616,60.184
65.945,15.676,63.794
65.9607,16.394,60.999
65.9771,16.302,61.341
65.9934,15.522,64.424
66.0089,15.679,63.778
66.0246,18.127,55.167
66.0427,16.446,60.807
66.0591,15.223,65.692
66.0744,15.498,64.524
66.0899,15.465,64.663
66.1053,17.374,57.557
66.1227,15.057,66.415
66.1378,15.493,64.547
66.1532,15.86,63.053
66.1691,15.009,66.626
66.1841,16.539,60.462
66.2007,16.473,60.706
66.2171,15.934,62.758
66.2331,17.547,56.99
66.2506,17.391,57.501
66.268,15.911,62.85
66.2839,16.805,59.507
66.3007,14.271,70.074
66.315,16.957,58.974
66.3319,16.536,60.474
66.3485,15.969,62.62
66.3644,15.625,64.0
66.3801,15.496,64.534
66.3956,15.666,63.833
66.4112,16.495,60.626
66.4277,14.616,68.418
66.4423,15.826,63.187
66.4582,16.075,62.209
66.4742,16.841,59.38
66.4911,14.825,67.453
66.5059,17.735,56.385
66.5236,17.657,56.636
66.5413,16.032,62.374
66.5573,17.275,57.886
66.5746,16.546,60.439
66.5912,17.463,57.263
66.6086,16.331,61.235
66.625,17.131,58.374
66.6421,16.056,62.283
66.6581,16.258,61.507
66.6744,15.462,64.676
66.6899,16.577,60.324
66.7064,16.56,60.386
66.723,15.222,65.693
66.7382,17.65,56.658
66.7559,16.337,61.21
66.7722,16.387,61.024
66.7886,16.023,62.409
66.8046,16.415,60.921
66.821,15.91,62.854
66.8369,16.425,60.881
66.8534,16.71,59.843
66.8701,16.434,60.85
66.8865,17.612,56.779
66.9041,16.773,59.621
66.9209,16.688,59.923
66.9376,14.823,67.462
66.9524,17.076,58.563
66.9695,16.629,60.135
66.9861,16.625,60.151
67.0027,16.335,61.217
67.0191,15.474,64.624
67.0345,16.9,59.17
67.0514,17.166,58.254
67.0686,16.246,61.554
67.0849,17.218,58.078
67.1021,18.318,54.592
67.1204,16.94,59.031
67.1373,16.601,60.239
67.1539,17.43,57.372
67.1714,14.824,67.46
67.1862,15.715,63.633
67.2019,17.388,57.51
67.2193,16.751,59.698
67.236,13.516,73.988
67.2496,16.258,61.506
67.2658,15.78,63.372
67.2816,17.093,58.502
67.2987,17.963,55.669
67.3167,18.169,55.04
67.3348,16.269,61.465
67.3511,16.748,59.708
67.3678,16.695,59.897
67.3845,17.073,58.571
67.4016,16.204,61.714
67.4178,18.076,55.323
67.4359,18.877,52.975
67.4548,17.552,56.974
67.4723,15.778,63.379
67.4881,15.865,63.033
67.504,15.74,63.534
67.5197,16.241,61.574
67.5359,16.804,59.509
67.5527,18.956,52.752
67.5717,17.707,56.473
67.5894,16.904,59.157
67.6063,15.548,64.319
67.6219,16.059,62.27
67.6379,16.968,58.935
67.6549,15.538,64.359
67.6704,16.643,60.084
67.6871,17.38,57.538
67.7044,43.897,22.781
67.7483,17.462,57.267
67.7658,14.452,69.194
67.7803,19.007,52.613
67.7993,15.752,63.485
67.815,17.031,58.716
67.832,16.461,60.75
67.8485,17.472,57.233
67.866,15.936,62.749
67.8819,16.135,61.976
67.8981,15.987,62.551
67.914,17.495,57.158
67.9315,15.402,64.928
67.9469,17.549,56.984
67.9645,14.471,69.101
67.979,16.246,61.554
67.9952,15.968,62.626
68.0112,16.623,60.156
68.0278,16.596,60.254
68.0444,15.693,63.723
68.0601,15.865,63.033
68.0759,18.015,55.509
68.094,17.575,56.899
68.1115,53.588,18.661
68.1651,16.717,59.819
68.1818,16.993,58.846
68.1988,16.708,59.853
68.2155,17.989,55.59
68.2335,16.794,59.544
68.2503,17.347,57.646
68.2677,16.549,60.426
68.2842,15.937,62.747
68.3002,16.938,59.038
68.3171,16.216,61.666
68.3333,17.79,56.212
68.3511,17.999,55.558
68.3691,16.191,61.764
68.3853,15.72,63.613
68.401,15.266,65.503
68.4163,17.324,57.723
68.4336,16.298,61.356
68.4499,18.423,54.28
68.4683,17.581,56.878
68.4859,19.001,52.629
68.5049,17.513,57.1
68.5224,15.94,62.737
68.5384,17.538,57.018
68.5559,18.311,54.611
68.5742,17.025,58.738
68.5912,18.627,53.685
68.6099,17.611,56.782
68.6275,18.815,53.148
68.6463,16.825,59.434
68.6631,16.14,61.957
68.6793,16.259,61.506
68.6955,17.628,56.728
68.7131,18.05,55.401
68.7312,16.797,59.535
68.748,16.429,60.867
68.7644,17.705,56.482
68.7821,17.3,57.803
68.7994,16.966,58.942
68.8164,18.83,53.108
68.8352,18.53,53.967
68.8537,16.495,60.625
68.8702,17.255,57.953
68.8875,16.818,59.46
68.9043,18.109,55.222
68.9224,17.115,58.427
68.9395,18.456,54.182
68.958,17.726,56.414
68.9757,18.109,55.221
68.9938,17.216,58.087
69.011,17.473,57.23
69.0285,17.56,56.949
69.0461,16.86,59.311
69.0629,17.666,56.605
69.0806,16.115,62.054
69.0967,18.548,53.913
69.1153,16.007,62.474
69.1313,18.149,55.098
69.1494,17.144,58.328
69.1666,19.62,50.97
69.1862,17.489,57.179
69.2037,16.696,59.893
69.2204,16.71,59.845
69.2371,17.383,57.527
69.2545,15.856,63.066
69.2703,17.213,58.094
69.2875,17.014,58.776
69.3046,18.08,55.311
69.3226,16.819,59.455
69.3395,17.116,58.426
69.3566,16.076,62.203
69.3726,18.127,55.167
69.3908,18.275,54.72
69.409,16.561,60.384
69.4256,18.076,55.323
69.4437,18.385,54.391
69.4621,17.052,58.644
69.4791,17.655,56.642
69.4968,17.612,56.779
69.5144,16.164,61.867
69.5306,17.799,56.183
69.5484,18.045,55.419
69.5664,17.155,58.292
69.5836,18.652,53.615
69.6022,17.196,58.152
69.6194,19.396,51.556
69.6388,16.829,59.42
69.6556,18.447,54.21
69.6741,16.843,59.372
69.6909,17.984,55.606
69.7089,17.631,56.718
69.7265,17.308,57.778
69.7438,18.649,53.622
69.7625,18.089,55.282
69.7806,16.866,59.291
69.7974,17.045,58.669
69.8145,19.644,50.907
69.8341,19.839,50.406
69.854,15.62,64.019
69.8696,18.237,54.834
69.8878,17.936,55.755
69.9058,18.005,55.54
69.9238,18.055,55.387
69.9418,16.949,59.0
69.9588,18.802,53.184
69.9776,17.62,56.755
69.9952,19.576,51.083
70.0148,17.322,57.731
70.0321,18.041,55.428
70.0501,17.17,58.243
70.0673,17.436,57.354
70.0847,17.972,55.643
70.1027,16.821,59.449
70.1195,19.437,51.447
70.139,18.641,53.644
70.1576,18.753,53.324
70.1764,19.347,51.688
70.1957,17.428,57.38
70.2131,18.562,53.872
70.2317,18.03,55.463
70.2497,17.23,58.039
70.267,17.372,57.564
70.2843,17.632,56.714
70.302,18.466,54.155
70.3204,17.537,57.022
70.338,17.533,57.035
70.3555,17.904,55.854
70.3734,17.489,57.178
70.3909,18.468,54.147
70.4094,18.057,55.381
70.4274,18.827,53.114
70.4462,17.772,56.267
70.464,17.985,55.601
70.482,18.669,53.566
70.5007,18.421,54.286
70.5191,16.525,60.515
70.5356,17.451,57.305
70.5531,19.523,51.223
70.5726,17.871,55.957
70.5905,19.362,51.648
70.6098,18.268,54.74
70.6281,17.574,56.902
70.6457,18.661,53.587
70.6643,18.576,53.834
70.6829,16.672,59.981
70.6996,18.118,55.195
70.7177,16.629,60.136
70.7343,19.675,50.825
70.754,16.813,59.479
70.7708,16.201,61.725
70.787,17.943,55.734
70.805,18.769,53.278
70.8237,17.686,56.543
70.8414,17.176,58.221
70.8586,17.469,57.243
70.8761,16.234,61.6
70.8923,18.251,54.791
70.9105,16.565,60.367
70.9271,16.931,59.063
70.944,18.476,54.124
70.9625,18.788,53.226
70.9813,18.965,52.73
71.0003,17.442,57.333
71.0177,17.921,55.802
71.0356,16.782,59.588
71.0524,19.135,52.261
71.0715,17.788,56.217
71.0893,18.237,54.834
71.1076,19.139,52.249
71.1267,17.086,58.528
71.1438,19.776,50.566
71.1636,18.085,55.294
71.1817,19.186,52.12
71.2008,17.288,57.843
71.2181,17.134,58.364
71.2353,17.503,57.134
71.2528,18.141,55.125
71.2709,18.154,55.084
71.2891,17.498,57.15
71.3066,17.185,58.19
71.3237,19.892,50.272
71.3436,16.884,59.228
71.3605,18.149,55.101
71.3787,18.546,53.92
71.3972,18.655,53.605
71.4159,17.887,55.907
71.4338,19.251,51.945
71.453,17.761,56.304
71.4708,16.494,60.629
71.4873,18.508,54.031
71.5058,17.857,55.999
71.5236,18.67,53.563
71.5423,19.08,52.411
71.5614,17.331,57.701
71.5787,17.084,58.535
71.5958,18.545,53.922
71.6143,19.559,51.128
71.6339,18.032,55.458
71.6519,19.795,50.518
71.6717,18.174,55.022
71.6899,18.697,53.483
71.7086,18.739,53.365
71.7273,17.255,57.955
71.7446,21.624,46.246
71.7662,20.972,47.682
71.7872,18.604,53.752
71.8058,17.264,57.925
71.823,19.486,51.32
71.8425,16.489,60.645
71.859,16.894,59.191
71.8759,17.905,55.85
71.8938,19.074,52.426
71.9129,17.645,56.675
71.9305,20.002,49.995
71.9505,17.896,55.878
71.9684,19.097,52.365
71.9875,17.895,55.881
72.0054,16.737,59.747
72.0222,17.425,57.39
72.0396,18.909,52.884
72.0585,18.156,55.078
72.0767,19.676,50.824
72.0963,17.709,56.47
72.114,17.963,55.669
72.132,18.022,55.488
72.15,18.981,52.685
72.169,19.688,50.793
72.1887,17.606,56.798
72.2063,16.627,60.144
72.2229,17.571,56.913
72.2405,18.153,55.088
72.2587,19.818,50.459
72.2785,19.207,52.063
72.2977,19.183,52.131
72.3169,18.938,52.803
72.3358,18.153,55.086
72.354,18.151,55.093
72.3721,16.852,59.341
72.389,17.786,56.225
72.4067,18.426,54.27
72.4252,17.455,57.291
72.4426,17.959,55.681
72.4606,18.152,55.092
72.4787,16.984,58.88
72.4957,18.491,54.08
72.5142,16.764,59.65
72.531,18.41,54.318
72.5494,17.408,57.445
72.5668,18.302,54.639
72.5851,16.688,59.922
72.6018,17.39,57.506
72.6192,16.78,59.596
72.6359,18.656,53.602
72.6546,19.077,52.418
72.6737,18.977,52.696
72.6927,19.281,51.864
72.7119,19.042,52.515
72.731,17.466,57.253
72.7484,18.215,54.901
72.7667,19.277,51.876
72.7859,18.551,53.905
72.8045,17.375,57.553
72.8219,18.872,52.99
72.8407,17.767,56.284
72.8585,18.454,54.19
72.877,19.159,52.194
72.8961,19.446,51.425
72.9156,19.046,52.503
72.9346,19.104,52.345
72.9537,18.796,53.202
72.9725,17.621,56.751
72.9901,16.49,60.644
73.0066,19.625,50.957
73.0262,18.196,54.958
73.0444,19.489,51.312
73.0639,17.21,58.105
73.0811,18.882,52.961
73.1,16.838,59.39
73.1169,17.911,55.83
73.1348,17.964,55.668
73.1527,18.281,54.701
73.171,18.037,55.44
73.1891,18.324,54.574
73.2074,17.807,56.158
73.2252,17.896,55.878
73.2431,17.609,56.789
73.2607,17.477,57.218
73.2782,19.303,51.805
73.2975,17.973,55.64
73.3154,16.579,60.317
73.332,19.109,52.33
73.3511,17.637,56.7
73.3688,18.014,55.511
73.3868,16.587,60.288
73.4034,18.255,54.78
73.4216,18.228,54.861
73.4399,19.301,51.811
73.4592,18.492,54.078
73.4776,16.841,59.379
73.4945,18.145,55.111
73.5126,17.356,57.618
73.53,17.674,56.579
73.5477,19.387,51.582
73.567,17.433,57.363
73.5845,18.63,53.678
73.6031,18.107,55.228
73.6212,19.282,51.861
73.6405,17.032,58.712
73.6575,18.648,53.625
73.6762,18.927,52.834
73.6951,18.844,53.069
73.714,19.733,50.676
73.7337,18.422,54.283
73.7521,19.521,51.227
73.7716,18.508,54.03
73.7901,17.672,56.585
73.8078,19.601,51.017
73.8274,19.628,50.949
73.847,18.194,54.962
73.8652,17.575,56.9
73.8828,19.208,52.061
73.902,18.675,53.546
73.9207,18.668,53.568
73.9394,19.338,51.712
73.9587,17.935,55.757
73.9766,18.739,53.364
73.9954,18.21,54.916
74.0136,18.946,52.781
74.0325,17.118,58.417
74.0496,19.375,51.612
74.069,18.181,55.003
74.0872,17.932,55.767
74.1051,18.195,54.959
74.1233,18.221,54.883
74.1415,17.692,56.522
74.1592,18.552,53.902
74.1778,18.524,53.984
74.1963,17.754,56.326
74.2141,17.778,56.249
74.2318,16.406,60.955
74.2483,18.084,55.299
74.2663,17.447,57.317
74.2838,18.295,54.66
74.3021,18.079,55.312
74.3202,18.256,54.775
74.3384,18.765,53.29
74.3572,17.77,56.276
74.3749,19.077,52.42
74.394,18.431,54.256
74.4125,18.83,53.106
74.4313,18.735,53.376
74.45,18.635,53.664
74.4687,17.31,57.77
74.486,19.206,52.066
74.5052,18.743,53.353
74.5239,17.448,57.313
74.5414,18.398,54.354
74.5598,19.402,51.541
74.5792,19.386,51.584
74.5986,16.475,60.697
74.615,18.315,54.599
74.6333,16.926,59.079
74.6503,16.345,61.181
74.6666,16.413,60.927
74.683,19.096,52.367
74.7021,18.797,53.199
74.7209,18.664,53.58
74.7396,17.426,57.384
74.757,19.243,51.967
74.7763,18.626,53.689
74.7949,16.95,58.998
74.8118,18.82,53.136
74.8306,17.443,57.33
74.8481,15.899,62.899
74.864,17.144,58.329
74.8811,17.316,57.749
74.8984,17.643,56.678
74.9161,17.551,56.978
74.9336,16.846,59.362
74.9505,16.931,59.062
74.9674,17.809,56.151
74.9852,16.948,59.004
75.0022,18.929,52.829
75.0211,19.051,52.49
75.0402,18.423,54.281
